audiocap_id,youtube_id,start_time,caption
86456,nTYCqNn6ey0,90,a sewing machine operating continuously
86457,nTgqD8UD47Y,30,a clock tick-tocks and a bell rings then a man speaks
10151,34LsZwq04uo,190,"water sprays from a faucet, a person speaks"
14158,4lABwY2R6E4,300,"a man speaks, then a recording of the man speaks while a cricket chirps in the background"
14159,4lD1Hcd1gIA,30,multiple dogs howling
14156,4l7SR7T1L4Q,30,a horse walks slowly and a woman speaks
14157,4l8q6zJ4mjw,30,adult females are speaking and laughing
14154,4l4e4DNMC6c,30,a bunch of birds chirping with a small dog barking in the distance
14155,4l5uIVh_xBw,20,birds chirping in the wind
14152,4l2iIYHfDis,540,a person speaks while music plays
14153,4l3JJm8sqIs,21,"as a machine runs, a dog barks, a man laughs, and a phone rings"
14150,4ksaGLuzD8U,80,"a boat motor is running, water is splashing, the wind is blowing, and an adult male speaks in the background"
14151,4l0D0_m23fQ,330,spray paint is being used
4216,0fRO-YJUdsU,100,"clicking of a controller, a man speaks"
10155,34Q6ZXnKDA4,28,water running with girl's voice
102645,zw6RKqCiofQ,30,birds chirping from far away followed by one bird chirping loudly close by
70883,c7Z-vCOCZvw,0,several swooshes happen
102647,zwCt7uh3fjI,60,several bells ringing
102646,zwA015pogMo,540,vehicles engine revving and accelerating sharply as a group of people talk in the background
102641,zvxw1jIARzg,20,a toilet flushing and dinnerware clanking as a man and a young girl communicate with each other
102640,zvxQFJhPohk,570,"a crowd claps, cheers and whistles"
102643,zw3zPDIPZG4,0,a man whistling followed by birds chirping in the distance
70885,c7ZrbEmOE7c,30,two men and a kid talk while a sheep bleats
73338,duFkNDm01HQ,430,a vehicle engine runs and wind blows as a man speaks
70889,c7jz4etHcn8,30,spraying occurs briefly as a hissing takes place
102648,zwI6Yjr7fH4,70,a light drilling noise
18303,6cFFkLflS4I,24,people are talking as things bump around
18309,6cMa0Yaram4,30,a vehicle races and accelerates quickly
18308,6cLB5wSKhgk,30,heavy deep voice of man giving a speech
38024,H-b4rSabW10,270,multiple pops occur before a loud explosion echoes
38025,H-gYk1N1ZIg,0,an engine runs and water splashes then a man speaks
38026,H-g_YXcGshA,60,an audience cheers followed by a man talking
38027,H-joxUBC00k,10,a vehicle engine idles and knocks
38021,H-Vv1KQm4vU,0,two male voices talking one after the other followed by a door slamming
38022,H-Z7Txx9Qn4,30,rustling with clinking
38023,H-aV4oXen_I,50,a woman and a man laugh while a dog barks
33900,ETdYEVBvBXw,10,an emergency vehicle siren wails as it approaches and passes by
70236,bfJlzjH7xVA,80,clicking and thumping occurs as water flows
38028,H-lr5auZfYY,170,a woman talking then laughing
33907,ETwv88aTVVM,10,a child laughs and speaks with a woman
33904,ETn8_l3JMa8,30,a man speaking
33905,ETtuExwsIag,30,a woman monologuing
76488,gF0dLOVZpQU,10,pigeons coo and move around
76489,gF4B-IV8bqI,0,multiple gunshots occur and a person grunts
76480,gEYlsl6Ualo,500,waves break nearby
49548,OQzIW7pTqc4,0,a dial tone is followed by a fax signal
76484,gEju6KXBvcw,200,beeping occurs and a swish occurs then a man speaks
76485,gEpFjfz7NEY,190,white noise with rustling
76486,gEwuEuFHpzY,40,a vehicle engine runs while a man speaks and birds chirp
76487,gF-OJNSf-U4,0,several frogs croak
40074,IIvPP-5rueo,17,a man yells while others clap in the background
40075,IIvYiwOpQ4E,250,a man speaks and uses a drill
40076,IIzp_pwdaz8,30,something breaks while a child cried loudly
40077,IJ-OA6vnzfk,0,a man speaks as a an engine decelerates
40070,IIqsU5jDn-o,25,music plays and birds chirp as frogs croak
40071,IIrxuKxXgbI,50,a machine runs continuously
40072,IIsElDWsN3I,480,distant traffic hums with birds chirping and insects humming
40073,IIufAea0CM0,10,birds chirp and a dog barks
40078,IJ3SW2dGEng,260,Several birds quack while a man talks and water flows.
40079,IJ5UJ_-3sY8,19,a horn is triggered several times
86497,nVAyzrWHx3Q,30,rustling occurs as wind blows
33612,EJtn9pCpA3U,30,people talking over each other accompanied by water constantly gurgling
85908,n4L64u2xhwg,30,engine running followed by emergency sirens
84108,lmo-DtSkQ44,10,"a crumpling, crinkling and rustling noise"
85903,n44Ao30Lm50,30,rain falls onto a hard surface as music plays and special effects sounds take place
85902,n42V2mDcGHA,90,whistling of a tune
85901,n3uge0YaCoA,110,a bird cawing and a cricket chirping followed by a woman talking quietly
85900,n3roh21OK50,290,a woman speaking followed by food frying
85907,n4HvSSW8fq0,20,insects buzz and dogs bark as birds chirp
85906,n4FhnJ2Rc3U,80,humming of a speeding engine with scraping tires and squealing brakes
4212,0fPCoLXhyCE,30,motorcycle or fast car engines in the background while a man speaks
85904,n44W0-93Cn8,30,a fast vehicle moves and accelerates nearby
15689,5QMyyPG9wgw,15,the popping of explosions in sequence
15688,5QMNcnrxQng,15,"man is shouting while cars are roaring, and speeding while triumphed music plays in the background"
210,-4k2KQXBucU,200,vehicle racing by
15681,5QFfOHXcFJY,0,"male voices talking, a dog panting"
15680,5QFcSEvxV0c,0,"an adult female is speaking, adult females laughs and speak, a dog pants, and a dog barks"
15683,5QGxXEm5pCc,0,"birds are singing and calling, metal squeaking occurs, then a thump"
211,-4l3tDv8uLI,210,helicopter blades are rotating
15685,5QJ8SOQQZ7c,200,low rumbling of powerful engines
15687,5QLQaKUS7bA,30,a man talks alongside quiet chopping noises
15686,5QJQDvAe2Ac,220,"electrical humming, some clicks and a beep"
219,-4v5dQcqDJA,30,woman speaking in a synthesizer voice
63160,XhNcV73e6mg,30,water splashing and a man talking
31500,DAyATE2nlWw,320,a woman speaks and a sewing machine is in use
31502,DB0WPKC18JA,14,"a series of wind and surf noise is followed by splashing, gurgling water"
31503,DB1Xypn2uPg,70,a man and woman speak as humming occurs and a water tap runs
31504,DB43qFeJ1yo,30,a helicopter engine runs and whines loudly
31505,DB7jql8fHqI,30,a dog barking and growling followed by a beep
31506,DBC82NoK8xo,30,a woman narrating as another woman speaks from a distance
31507,DBG_ekcuFfs,14,sheeps bleat and a woman speaks
31508,DBKinkGA_wk,30,a man speaking accompanied by light rain and trees rustling
31509,DBL_aZDrQZM,4,people laugh and speak as water splashes and wind blows
19478,79yb41wJMik,30,one person talks and another person responded in crowd noises
19479,7A4-lRwOWvk,14,a man gives a speech as a small dog is whimpering
19476,79y6PHjXnd8,10,a toilet flushes somewhat slowly
19477,79yYEYXtLRk,0,water is continuously flowing very rapidly and hard
19474,79w78hVkbZw,0,a metal clock mechanism is ticking
19475,79ww1mZ-gsE,30,a person giving a speech with tick tock noises in background
19472,79pomkkYY3E,28,a truck is revving its engine and passing by
19473,79uaK8DoXbo,30,a car accelerates very fast away from the microphone
19470,79jBK-NLpsM,0,a train horn goes off quickly a few times
19471,79o-gIcyQK4,70,wind blows then subsides and something is scratching
73960,eN-ZhGrpgEw,430,a woman talks while something is fried
73961,eN07HmMqIwA,18,a woman makes noises with her mouth and an infant laughs while wind blows
73962,eN1IhiR8L8k,30,dishes are moved around
73963,eN3pW6ZjU1Q,20,a person is snoring while sleeping and another person laughs
73964,eN6kyTAX8LI,140,a woman and children speak while dishes are moved around
53906,RL334aflX64,0,bells ring while goats bleat
73966,eN9zekCKHlo,170,an object is being filed very quickly.
45270,LdcHVGuZj9w,0,an object is place on a hard surface and crumpling occurs
73968,eNDEqHOX0OM,23,gurgling of water and males talking
73969,eNDZiy9fFE4,0,a long-tone beep occurs followed by silence and a short beep
45274,LdmkzD-9f7Q,60,a man speaks and clicking occurs
100074,xspJ8M2Gtdc,60,male speaking and paper crinkling
100075,xsqCi_nT4UI,110,a tire squeals followed by several people talking
45276,Ldo7lD8THLA,30,rustling occurs with thumping taking place
100076,xsuVhhcISkY,150,a woman speaks and puts food into cookware causing it to sizzle
81157,jcFXu2kfvIg,30,a female voice with multiple voices in the background
100070,xshsplNw_G4,30,a man speaks and pours water into a toilet
100071,xsiBMdGcFEg,550,fluttering of wings with pigeons cooing
43754,KeRK_bYUvwM,150,a man speaks then places a phone on a charger
43757,KeVUagDleIg,30,"a man and woman talking one after another, accompanied by a cat meowing and a continuous buzzing sound"
100089,xtbZYi_gjXo,90,a cap gun firing several times
43751,KeJzjENDtNw,10,a man exclaiming followed by another man speaking as a woman laughs in the background with plastic periodically clacking
43752,KeMlDAepSeY,30,a door slams shut
81108,jaTDSIaKSs0,40,a machine runs and hisses
100085,xtPDHWnr-qE,440,men speak with sizzling food and some light clinking
69276,ax9BCV1Egco,30,an engine runs and then slows to a stop
100087,xtVJrbqw-Yg,280,some sizzling almost close to static
81104,jaNOjq5MkmE,250,hissing occurs as a steam engine runs then a whistle blows
69273,ax1GBzj5s_8,130,two men speak and laugh while other people talk in the background
100080,xtBmsxAUDCs,560,birds tweet far away while a vehicle moves slow followed by a man talking
100083,xtGX3nfkF0M,30,Water flows with some light rustling.
100082,xtD9cKsTTu8,240,people speak and grunt as water splashes
53909,RL5HI_txkl0,30,a child yelling and crying
60484,VpikXRY1Bog,24,a man speaks and makes pig squealing noises
100078,xsxjI9oWca0,20,a person snoring then another laughing
69229,aunYBm4_5-U,110,"a person talks on a telephone quickly, followed by a person talking nearby, after which a person continues to talk on a telephone"
54930,S1FjVwGW_Vo,190,no sound followed by two clicks and then a bird chirping
90419,qT4AW8gqOJw,4,a vehicle engine revs and hisses
90418,qSzEMUpC8aI,30,a man and woman speak as a child sneezes
90417,qSueom1wErg,80,a popping noise followed by a sequence of spraying sounds
90415,qSaLFxx4aG0,100,wind blows while sheep bleat and a boy speaks
90414,qSZmUTqo80w,15,water flows and wind blows as an animal vocalizes
90413,qSXgiIwEYuw,30,rattling and hissing with distant traffic and people speaking
90412,qSUVR17sZyY,4,a train moves doing hiss while people talk
90411,qSOQpqonEDM,30,a vehicle runs and blows a horn while a man speaks
90410,qSM3ZXAZVNQ,0,a man speaks and laughs as a motorcycle engine revs
17441,6CqGYc1ySIw,11,a cat squeals then something squashes and bangs repeatedly
17440,6CqDrGpxNRg,30,chirping from a small bird with humming of a large engine and people talking
17443,6CrsQAcLnSo,30,a man speaks followed by an engine being started
17442,6CrgQIKhjek,10,water sprays and splashes outside
17444,6Cu5Mi62hpE,260,some mechanical hissing then a drawer is slid open
17447,6CxeA2GrNgE,30,a woman giving a speech
17446,6CxV4_QYtZk,24,a man is laughing while something is speeding down the road
17449,6CzKarWdiJ8,20,water trickling outdoors
17448,6CzAkkpRIQk,5,an emergency siren followed by a man speaking
38848,HW7mNYidQS4,26,a buzz followed by a woman speaking and another woman laughing
38849,HW7zqURSqdo,200,people talk and laugh loudly nearby
24087,9R6Q1rrfKHw,0,a train is passing by and honking its horn
38843,HVsu9UgRkec,20,"a train approaches, and then blares its horn loudly"
38840,HVia3XP95mA,25,music with a person talking
38841,HVnBrWyzHZQ,30,wind blows and the ground shuffles
38847,HW3wUticT9I,80,a person is snoring while sleeping
38844,HVwcWOvlETU,210,an audience gives applause and cheers.
38845,HVxOfaPmoNU,30,several people talk while a bird tweets
42087,Ja8AAXNh6c0,30,a group of birds echoes out in a small enclosure
42086,Ja7tRaQ5Jv8,70,a woman speaks while a water tap runs and splashing occurs
101358,yv6si9PrQwo,280,light wind together with rustling and insect buzzing
42084,Ja1oak0Q9gE,30,a man speaks as a dog breathes heavily and a child speaks and coughs
24086,9R65rxs492w,130,multiple people talking at once while outside
42082,J_uk2QJ9T_M,190,men speak and laugh then a motorcycle runs
80278,ixjqfytGi2Q,0,children speak and laugh
80279,ixluccd_DC8,30,pigeons coo and birds chirp as wind blows and a man speaks
101352,yuqiS8rSp64,30,humming and whooshing of a helicopter hovering close
80277,ixbePm_v_38,20,a motorcycle engine idles and revs
80274,ixZteSC-6Uo,40,a vehicle accelerates and tires squeal
80275,ixaVHv5vqlw,10,"an adult female snickers quietly while faint snoring is ongoing, and random quiet metal clinking occurs"
80272,ixJqSZhhtlI,30,a train moves passing by while a ring bells and a horn is triggered
101357,yv3wB9P4Cnk,150,food is frying followed by a woman speaking
42089,JaFx0FqcMRo,0,humming of an engine followed by a woman speaking and a burp
80271,ixHlb4GxYPo,0,a distant siren rings and a dog howls nearby
62368,XB-lOd-HH1o,30,a man talks while different birds tweet
48620,Nnt49h9kSuQ,60,a man speaking followed by glass shuffling then wood clanking before glass clanks proceeded by liquid pouring into a container
20153,7UEU06-ahgU,30,a young woman speaks as a male coughs
48622,Nnv7ImgNAEg,30,continuous hissing with bells and a horn honking
48625,No15_ZZJOZw,210,"an audience cheers, whistles and applauds as a violin plays"
48624,No-EgrwfJ3M,30,an emergency vehicle siren sounds as a vehicle horn honks and people talk while engine run
48627,No4tP84-NvI,110,clanking with brief speech
20156,7UQVI8vWa0E,30,a bird chirping and flying around in a cage with a ticking sound in the background
62360,XASclzoqguI,250,a woman talks followed by sizzling and frying of food
62361,XAUeeMXYdM4,30,muffled water gurgling and trickling
62362,XAXg_lxdclE,30,wind blows and clicking occurs
62363,XA_2aufVRUA,0,a person is whistling then sings with another person
62364,XAgDlY5WivU,17,multiple people speak then a horse runs by causing clip-clopping
62365,XAgodSwDT_A,20,humming of a large engine passing
62366,XAp-rnirWzc,7,a man shouts and a loud train horn blows followed by the man shouting again with a ripple effect
62367,XAzhqJu4dfw,30,insects buzz and birds chirp
50625,P73UYWyVQik,30,water splashes and trickles
21679,8EU_BW_bUFQ,390,a man talking with pots and pans clanging followed by sawing and a woman talking
21678,8ESI8NBqwcM,30,a man talking with a crowd applauding and cheering
49507,OPMd56g83Po,0,a vehicle races from afar as a man talks quickly followed by race car passing by and skidding tires
85178,mZOhhpMvzDs,30,"a man speaking, then revving of an engine that stops abruptly, the man speaks again, then revs the engine again"
85179,mZRsCN0ygaM,360,water running followed by paper ripping
49506,OPElTdFXWEo,30,a train horn blows as crossing bells ring and railroad tracks clickety-clack
85173,mZ8WvRNcnAo,30,a strong spraying seems to be moving closer and closer
85170,mYvUC_-pbls,160,a woman speaks and uses a sewing machine
85171,mZ0MWZAk8ps,260,humming occurs while a hiss occurs followed by a train horn blowing and tapping taking place
85176,mZK2iHqfYo8,30,a cat meows repeatedly
85177,mZKdXuGfjMI,160,a machine works followed by a woman speaking
85174,mZB52tNMIgU,30,a clock tick-tocks and an object is placed on a hard surface
85175,mZCsDKLUDQY,470,motorcycles pass by loudly as people talk nearby
59731,VLODavTInmo,290,a motor humming accompanied by water trickling continuously
59730,VLHMtw3pp6I,20,two thumps and bells ring four times while there is static in the background
59733,VLRC6LP1xV4,120,a machine runs and ticking occurs followed by beeping
80203,iuAYCmaeHFo,250,"after water trickling noise, a woman speaks followed by a child laughing"
59735,VLVcb6-xa6U,130,A helicoptor flies
