audiocap_id,youtube_id,start_time,caption,dataset_source
101408,yxqnm-GR2v0,40.0,a person snoring and another man and woman speaking briefly,train
101409,yxro4uO-3gg,0.0,several goats bleat with some ringing bells and people speaking in the distance,train
101402,yxSB2ZpwjNA,430.0,"a barking noise, followed by a bird call, then a young girl speaking softly",train
101403,yxY9uC6cTxk,100.0,an infant crying frantically together with rustling,train
101400,yxQO-4vDqd4,240.0,rapid tapping together with a man's speech and brief laughter,train
101401,yxRrKdO6-BY,0.0,a man speaks shortly followed by whispering followed by thumping and a man speaking,train
101406,yxnA4AEcqfs,290.0,a woman sneezing then speaking followed by another sneeze,train
101407,yxpKNXK5wag,40.0,Crumpling followed by a brief male speech.,train
101404,yxZMpDA2U5I,20.0,A crowd murmuring and cheering with some laughter.,train
101405,yxi9KtLV7IM,30.0,birds chirping continuously followed by rustling,train
20601,7h0FRbJSy7I,30.0,"dogs whimper, bark and whine while a man laughs",train
20600,7h-wCrAdSNY,30.0,an engine humming as a cat meows and people speak,train
20603,7h3ejIwXNVU,30.0,water is streaming,train
20602,7h1hwWib_hY,480.0,a crowd applauds vigorously,train
20605,7h4Y8DYnaa4,30.0,crowd cheering and applausing,train
20604,7h4358pYWBg,30.0,traffic passes as a child sings,train
20607,7h5v5x5UdQ8,30.0,people speaking on a moving bus,train
20606,7h5Lp6Z9S6k,30.0,a woman is giving a speech and crowd laughs lightly,train
20609,7hCQEkRbRdo,30.0,motorized humming as wind blows and traffic passes,train
20608,7h5y-Xe4JMo,50.0,ducks quacking as wind blows,train
62432,XE9XTkYD1pY,550.0,a man speaks in a moderate voice while frequent typing on a computer keyboard is in the background,train
62433,XEBvStEPbLk,140.0,a vehicle engine idles and beeping takes place,train
62435,XEDepk5ytpY,60.0,a person talking and clanging ittems,train
62436,XEGV_6951to,30.0,rain falls onto a hard surface,train
63953,YGYBFi9aXZw,0.0,tapping occurs briefly then a motorcycle engine starts and revs,train
46982,Ml4y93x6Fmg,30.0,a race car passing by at a high rate of speed,train
46983,Ml71RlZHkoE,10.0,an engine works in idle nearby,train
85008,mSDLOjuXgJY,530.0,the ground is shuffled around and goats bleat,train
46981,Ml3c5BkAhlY,6.0,a machine runs loudly then become quiet,train
46986,MlEnRrod-L8,480.0,a man talking accompanied by filing noises against metal,train
46987,MlKC3_Cm-Ww,30.0,"a baby laughs very loudly, and then sneezes",train
46984,Ml9YcnX3cUA,50.0,a woman speaks and a goat bleats,train
46985,MlEdsWkmA0U,30.0,men speak as pigeons coo,train
85002,mRpwaXxAbbA,370.0,a man speaks on an intercom as an aircraft passes overhead,train
46988,MlKYLc-Z_aU,30.0,paper shuffling followed by metal rattling and clanging as a man is speaking,train
46989,MlMQAvA9gjY,30.0,a horse trolloping by and then neighing,train
85007,mS8JRJIyse8,0.0,a vehicle engine idles and a horn honks,train
85004,mRsgW6P70IM,10.0,several people talks while a liquid flows and animals hoot,train
89464,pkIXr4SlQXI,20.0,a woman speaks as water splashes and people speak in the distance then a man speaks loudly,train
89465,pkJGyJr9IeA,10.0,loud repetitive snoring,train
66861,_Fj6Jwz6XDs,80.0,a child laughs with a woman followed by a man making noises,train
44588,LDCHOGG9jqo,10.0,a baby cries loudly,train
44589,LDELm_ijJTU,10.0,a person speaks faintly under rustling noises,train
66860,_Fj-T5fnTO8,90.0,a vehicle moves nearby,train
44580,LCn7o4d8oAY,0.0,birds chirp and move around as a woman speaks,train
44581,LCqDi78XmpQ,70.0,water filling something up then dumped into something and then filled again and dumped a final time,train
44582,LCvK58xC_Dg,10.0,people loudly talking in the foreground,train
44584,LCz6pD7ZSz4,30.0,an engine works nearby,train
44585,LD1Qy30BLvo,70.0,wind blows heavily while birds tweet and a man talks,train
44586,LD4TGZIJ4Fg,24.0,an engine turns on and sprays something in a short burst,train
44587,LD9tpiEoauI,150.0,a vehicle engine starting up and chugging while frogs croak in the background,train
66865,_FrML8fxxuk,130.0,a music is played while something swooshes,train
11939,3oQoMYHBFUM,70.0,"a young female is speaking and makes sneezing sounds, and a dog barks in the background",train
11938,3oQOehR1qj8,180.0,"a large engine idols, a train horn blows",train
11937,3oMfiHn8glc,250.0,"an adult female speaks, an adult male speaks, sizzling occurs, scraping occurs, and music is playing in the background",train
11936,3oLvoYMm6Hw,30.0,"a motor is running, a thump, a mechanical roar, and then hissing is present",train
11935,3oL3i8O0MQ4,30.0,"an oink from a small pig, people speak",train
11934,3oHYCkzgPK8,60.0,a man speaks boldly with the occasional insect buzzing in the background,train
11933,3oHKKQIp7Ag,30.0,a horse neighs amidst a noisy crowd,train
11932,3oDtEx6cBfs,190.0,a bird tweets sharply,train
11931,3o9hHbcdwHM,30.0,"an engine roars as it passes, a man speaks",train
11930,3o9_beMMvRM,30.0,a male speaking,train
20342,7ZqjkJ-XS1k,30.0,people speaking,train
84355,lxp_nfxlCNw,30.0,a sheep bleating accompanied by a crowd murmuring,train
84357,lxsVPGniP-A,30.0,people laugh and speak,train
84356,lxqeqVhENu0,10.0,a lawnmower running followed by a truck engine idling,train
84351,lxgt_ZacMxs,100.0,a woman and infant laughing as a person snores,train
84350,lxfIi-UzhGM,30.0,several pigeons cooing while soft music plays in the background,train
84353,lxhMd2OPNnQ,10.0,wind blowing along with leaves being stepped on,train
84352,lxh5TwoYqNs,550.0,thunder clap and rain,train
84359,lxy64ifrbOo,300.0,high pitched drilling,train
84358,lxvDTBkN3jw,0.0,a man speaks as hissing occurs and horns honk,train
81385,jmEtSfW8DBY,8.0,a vehicle engine revs,train
15948,5XkYYom37u0,7.0,"an emergency vehicle siren blows and then fades away, traffic is in the background, and rustling occurs",train
15949,5XnjpgURugA,30.0,a person talks and meows while others speak,train
20346,7ZtsuPzJ8DA,170.0,vibrations from a sewing machine before a man speaks with people talking in the distance,train
60785,W1l7ff22u6g,130.0,a vehicle engine starts and idles,train
15942,5Xa4zsabmj4,30.0,a man is giving a speech and a crowd laughs,train
15943,5XcCVgRFHeI,40.0,farm animals making noises,train
15940,5XXuAyXYqmA,30.0,an older man is giving a monologue,train
15941,5XYm_gWJmkk,160.0,a large steam train traveling on tracks with whistle,train
15947,5XjM29CZQbY,30.0,a female gives a speech as dogs go by barking and whimpering,train
15944,5XdwGQs5DZU,30.0,frogs making strange croaking sounds,train
15945,5Xi_j-8fpnA,190.0,water flushes then a man speaks,train
20348,7_-ah-Nyd90,20.0,a car engine is idling roughly and vibrating,train
69036,amiN3mj92gQ,29.0,an object falls down several times as clocks tick nearby,train
20349,7_1fP7tA2W8,160.0,scraping and rustling as a small goat bleats,train
64003,YIMEzxixFzo,22.0,a person sprays nearby as a fan whirs loudly,train
34128,EbjdUji-Qs4,10.0,thumping occurs then a toilet flushes and water drains,train
94455,t_ezPQ0nNB0,570.0,an rc helicopter motor runs then people speak,train
64002,YILfx-M4XEQ,30.0,a bell rings repeatedly as birds chirp,train
94454,t_etnXSTUsg,30.0,a vehicle engine idles followed by a vehicle passing by as wind blows lightly,train
60782,W1feIcvrLvg,130.0,a stream of water flows and splashes as a man speaks,train
62197,X2KXAsxkGWc,30.0,two women speak,train
81382,jm7OI1u5HTU,320.0,A material is crumpled.,train
94452,t_HJKa5KvL8,0.0,birds chirping as water trickles followed by music playing and synthesized effects then a bell ringing and spring boinking,train
62195,X2HcJA_zzc8,50.0,tapping noises occur followed by a dog barking,train
62194,X2GK_wukyG0,3.0,people speak and laugh then a pop occurs,train
15548,5MHiwsp7Dd0,30.0,a woman speaks and a dog growls,train
52697,QVAJJEqxvBU,0.0,A bell chimes.,train
88697,pBL4fuMIR1c,0.0,wind noise accompanied by bees sporadically buzzing,train
81388,jmSDZPyfzsI,10.0,several sheep bleats while wind blows and a woman talks,train
64009,YIh3evaXeeU,540.0,insects buzz as rain falls onto a surface,train
48498,Nj3VnswxmpU,0.0,a vehicle moves followed by a man speaking and an explosion,train
28269,BTdIM1mncyA,30.0,a woman speaking a monologue,train
28268,BTV9WhlEgjw,30.0,a woman singing with distant murmuring,train
28267,BTUFI0cgmNc,30.0,a machine runs and ticks while spraying takes place,train
88690,pAqK77aRGJY,30.0,sprays for a moment then something sat down with a light clank and then a boy talks loudly,train
28265,BTPmSi2hM3Q,90.0,a man speaks with a child while water splashes,train
28264,BTOSqSB1YkU,10.0,a child cries continuously and a man speaks as wind and hissing occurs,train
28262,BTJI_j4XS4M,60.0,waves splash against the beach while the sound o someone grunting now and then happens,train
28261,BTIB58D0Vvg,30.0,an emergency vehicle engine runs and a siren wails,train
28260,BTH_n5WA_Cg,120.0,music playing followed by a man speaking,train
8660,2Tbwd_4Psl8,60.0,a man is speaking and utensils are clanging,train
8661,2Tgd97IiAi8,30.0,a man is speaking and then is applauded,train
8662,2Thh7HeFKuk,30.0,faint speech and clip-clopping,train
8663,2TiP61GOiTs,10.0,a woman speaking and a rubbing noise,train
8664,2TnIHG3wiko,20.0,loud applause followed by speech,train
8665,2TpjbD-CWYY,40.0,"animals are bleating, knocking sounds occur, and then rustling",train
8666,2TrBvweaTeg,30.0,women giving a speech,train
8667,2Ts7A3LdKZ0,50.0,a woman speaks while thunder rolls in the background,train
8668,2Tuvze_tXxE,30.0,dog panting and barking,train
48499,Nj6wzRSM_lA,30.0,spraying occurs with rattling,train
89447,pjhp8fiYyJ8,40.0,two objects are rubbed together on a hard surface,train
89444,pj_BYWqV2S8,0.0,a car engine starting,train
89445,pjd2R1RmWOA,13.0,an engine roars continuously,train
89442,pjULWVWP32k,30.0,rain falling heavily as glass clacks followed by a woman talking in the background,train
66848,_FPQYXH-AQE,30.0,food and oil sizzling while a man is talking and music is faintly playing in the background,train
89440,pjRAc9HaK0o,30.0,a man speaks while a clock does tick tock,train
89441,pjTbLLrqhro,70.0,wind blows and hissing takes place with a motorcycle engine running,train
66845,_F5gcBl8IHE,60.0,a female voice talking followed by water trickling onto a surface,train
66844,_F4ki47rWQQ,270.0,traffic noise with a woman speaking softly in background and horn honking,train
66847,_FP4nPOxc9s,30.0,a vehicle accelerates quickly and the engine revs,train
66846,_FKWhG9un3Y,380.0,a sewing machine whirring and vibrating,train
66841,_EtsTP_cxCU,30.0,a motorboat engine running followed by people talking and laughing along with splashing noise,train
66840,_EolzFdMuJA,540.0,a man speaks and types on a computer keyboard,train
89448,pjnisechVUI,300.0,a helicopter engine runs,train
66842,_ExER0NBjBw,30.0,train going down tracks then brake sounds,train
51009,PNQgKxn8P5s,100.0,a machine runs and people talk in the background,train
51008,PNQ6f_P0OLc,60.0,an audience cheers and gives applause then people speak,train
51007,PNP-folMrn0,90.0,a bird chirps as a television plays,train
51005,PNCE6qI5hiA,60.0,spraying occurs repeatedly,train
51004,PNB1-MKNkb8,10.0,humming occurs as birds chirp and objects are moved around then a man speaks and a whoosh occurs,train
51003,PN9AI9oRzpY,30.0,a baby briefly cries followed by a woman talking,train
51002,PN95U0S2isc,110.0,a man talking followed by paper crinkling and tearing,train
51001,PN7TshBCKC8,110.0,a man speaks and walks with the ground crunching briefly,train
51000,PN6yTA4upVk,320.0,a person is whistling a tune,train
61318,WPgmcXBd96Y,20.0,sporadic flute noises accompanied by birds chirping and tweeting,train
79703,iXbl9JsAyeg,30.0,water splashes as a man speaks and wind blows while people talk in the background,train
61310,WPLSlUZZ1_g,100.0,a person whistles a tune,train
61311,WPNxZak8L6U,60.0,a beep occurs then multiple helicopter engines run and a man speaks,train
61312,WPQ3p5Q01T8,30.0,a man speaks and a pig oinks,train
61313,WPSsiuwQJDM,0.0,a vehicle engine idles and knocks,train
61314,WPUBWjjVEmw,50.0,"an engine running followed by the engine revving lightly and brief, muffled female speech",train
61316,WPaS8Wc2_eQ,60.0,birds vocalize repeatedly,train
61317,WPbvYuEl55w,30.0,wind blows and birds chirp as a pig oinks,train
28843,BkRfHbZMxDo,30.0,door open and closing,train
28842,BkQpMloEPr0,0.0,"a child laughs after a goat bleats, followed by yet another bleat",train
28841,BkPVIWteAVo,60.0,rain falls onto a hard surface,train
28840,BkOMz7m7yLs,110.0,a man speaks and flushes a toilet,train
28847,BkbVpxygqZE,30.0,"wind blows by loudly, and then people talk",train
28846,Bka3R1G9rIU,50.0,humming followed by a click and a flushing toilet,train
28845,BkV3jyi2CbA,28.0,a humming and ticking occurs followed by people talking and a boat engine running,train
28844,BkTuPNhJGsw,70.0,a child is cries as a man and woman speak and laugh,train
28849,BkfcSSo-Gcc,450.0,"the wind blows while faint rustling and random metal clanking occur, an adult male speaks faintly in the background, and an adult female speaks briefly in the foreground",train
28848,BkeOshaVpFI,30.0,a vehicle engine is idling,train
91849,r__UelYC3HY,80.0,waves crash against a shoreline and wind blows,train
8084,2FLWHYDMedQ,30.0,a woman speaking and a cat meowing,train
8085,2FNHhYPcFd8,30.0,man talking while car passes,train
8086,2FOjJPHLdrw,0.0,"really heavy rain and thunder, male and females enjoying it",train
8087,2FPKZIAUNIs,60.0,a woman is speaking and goats are bleating,train
8081,2FEZo7RCerc,30.0,an engine goes from a loud roar to a quiet hum as it idles,train
8082,2FFP5hLDVcU,12.0,a large engine idling while man speaks,train
8083,2FGhk3Z-tn4,30.0,crowd conversations followed by a whistle and person speaking,train
8088,2FQ6HzJuPys,170.0,"two adults males are speaking through an electronic device, and a motor vehicle is running",train
8089,2FQ7nRoKPrk,30.0,an animal passing gas while people laugh,train
91848,r_TlQ8ZjwVg,30.0,a clock tick-tocks continuously,train
25178,A-kdiTBUxlM,0.0,rustling and murmuring,train
25179,A-msGkymmrM,30.0,pigeons coo as people speak faintly,train
25170,A-KMlW676fA,170.0,sizzling and popping with a man speaking,train
25172,A-OPMSPUETs,30.0,hissing of steam with people speaking faintly,train
25173,A-Ot0jj29d4,320.0,"birds chirping in the distance, followed by helicopter rotors powering up",train
25174,A-RFkSYjAw8,30.0,an engine starts up as men and children chatter,train
25175,A-_7L6o8gzU,30.0,water moving rapidly,train
25176,A-_bLtto_Y8,430.0,applause and a man singing,train
25177,A-ilwnVdZe4,30.0,light wind and rustling,train
82599,kfcHHVIxThw,30.0,a man speaks with some knocks and vibrations,train
82598,kfSqXa5xQlo,9.0,a baby is crying loudly and a female voice answers the baby,train
82595,kfKGQiJEwag,120.0,a boat motors through the water while the wind blows,train
82594,kfIlDxGVbRk,410.0,a rifle is cocked as a heart beats loudly and a man talks soft and roughly then a few shots are fired a little ways away,train
82597,kfRFRRa2YJ0,2.0,an emergency vehicle engine siren wails loudly and an engine runs,train
82596,kfNAHO-SyMI,80.0,a man is talking with typing sounds in the background,train
82591,kf91CI8RiC4,12.0,a cat purrs and then a cat meows,train
82590,kf81zl8LZhw,20.0,two men talking followed by a woman talking,train
82593,kfFqNoaX16g,0.0,a engine roars by a series of screeching tires as a vehicle comes to an abrupt stop,train
82592,kfDVnBRmIgo,40.0,a stream of water flows and splashes as wind blows,train
10813,3Lt4cNc3row,30.0,horse hooves clip-clop and voices in the background,train
10812,3Lt4DW42PhA,70.0,a sewing machine is in use,train
10811,3LqKwILBqKk,60.0,an approaching helicopter with muffled speech in background,train
10810,3LlJjM2TjNs,240.0,rasping wood and blowing off sawdust,train
10817,3LxvLpAPxyA,4.0,an engine is idling then revs up,train
